Date,Total Diverted Raw + Seasonal AF
"March 11, 2022",6.03
"March 12, 2022",5.84
"March 13, 2022",6.14
"March 14, 2022",5.35
"March 15, 2022",7.52
"March 16, 2022",7.88
"March 17, 2022",6.52
"March 18, 2022",5.72
"March 19, 2022",5.34
"March 20, 2022",5.33
"March 21, 2022",5.46
"March 22, 2022",4.65
"March 23, 2022",5.37
"March 24, 2022",5.85
"March 25, 2022",5.89
"March 26, 2022",5.45
"March 27, 2022",5.43
"March 28, 2022",5.61
"March 29, 2022",6.44
"March 30, 2022",5.97
"March 31, 2022",6.27
"April 1, 2022",5.46
"April 2, 2022",5.24
"April 3, 2022",5.11
"April 4, 2022",7.68
"April 5, 2022",9.14
"April 6, 2022",5.62
"April 7, 2022",6.04
"April 8, 2022",6.61
"April 9, 2022",7.12
"April 10, 2022",8.29
"April 11, 2022",3.84
"April 12, 2022",8.01
"April 13, 2022",7.92
"April 14, 2022",4.06
"April 15, 2022",8.61
"April 16, 2022",8.45
"April 17, 2022",8.57
"April 18, 2022",8.58
"April 19, 2022",8.51
"April 20, 2022",8.81
"April 21, 2022",5.39
"April 22, 2022",11.57
"April 23, 2022",12.8
"April 24, 2022",11.8
"April 25, 2022",5.54
"April 26, 2022",8.79
"April 27, 2022",10.08
"April 28, 2022",6.3
"April 29, 2022",12.16
"April 30, 2022",12.87
"May 1, 2022",14.36
"May 2, 2022",10.41
"May 3, 2022",8.86
"May 4, 2022",8.94
"May 5, 2022",10.14
"May 6, 2022",11.04
"May 7, 2022",13.72
"May 8, 2022",12.65
"May 9, 2022",12.73
"May 10, 2022",8.39
"May 11, 2022",14.46
"May 12, 2022",15.67
"May 13, 2022",16.96
"May 14, 2022",16.9
"May 15, 2022",15.01
"May 16, 2022",14.73
"May 17, 2022",13.68
"May 18, 2022",16.48
"May 19, 2022",16.13
"May 20, 2022",0
"May 21, 2022",0
"May 22, 2022",4.19
"May 23, 2022",7.8
"May 24, 2022",5.04
"May 25, 2022",8.46
"May 26, 2022",12.27
"May 27, 2022",13.26
"May 28, 2022",12.97
"May 29, 2022",13.18
"May 30, 2022",13.77
"May 31, 2022",8.06
"June 1, 2022",6.3
"June 2, 2022",7.62
"June 3, 2022",11.64
"June 4, 2022",11.16
"June 5, 2022",14.1
"June 6, 2022",15.18
"June 7, 2022",12.37
"June 8, 2022",9.87
"June 9, 2022",12.14
"June 10, 2022",13.28
"June 11, 2022",14.56
"June 12, 2022",15.6
"June 13, 2022",15.52
"June 14, 2022",16
"June 15, 2022",16
"June 16, 2022",16.05
"June 17, 2022",16.81
"June 18, 2022",15.53
"June 19, 2022",14.26
"June 20, 2022",14.13
"June 21, 2022",14.93
"June 22, 2022",17.86
"June 23, 2022",18
"June 24, 2022",15.97
"June 25, 2022",15.1
"June 26, 2022",13.51
"June 27, 2022",14.91
"June 28, 2022",14.81
"June 29, 2022",18.84
"June 30, 2022",14.2
"July 1, 2022",13.55
"July 2, 2022",15.98
"July 3, 2022",16.55
"July 4, 2022",14.23
"July 5, 2022",14.39
"July 6, 2022",17.87
"July 7, 2022",17.55
"July 8, 2022",16.32
"July 9, 2022",18.55
"July 10, 2022",18.51
"July 11, 2022",18.49
"July 12, 2022",18.43
"July 13, 2022",18.38
"July 14, 2022",18.49
"July 15, 2022",18.57
"July 16, 2022",17.92
"July 17, 2022",16.68
"July 18, 2022",18.11
"July 19, 2022",19.69
"July 20, 2022",18.56
"July 21, 2022",18.46
"July 22, 2022",17.06
"July 23, 2022",16.4
"July 24, 2022",15.86
"July 25, 2022",13.8
"July 26, 2022",13.45
"July 27, 2022",14.67
"July 28, 2022",15.392
"July 29, 2022",13.13
"July 30, 2022",15.74
"July 31, 2022",16.01
"August 1, 2022",16.28
"August 2, 2022",17.47
"August 3, 2022",19.42
"August 4, 2022",21.1
"August 5, 2022",20.22
"August 6, 2022",16
"August 7, 2022",17.7
"August 8, 2022",15.43
"August 9, 2022",14.39
"August 10, 2022",19.49
"August 11, 2022",20.33
"August 12, 2022",19.14
"August 13, 2022",17.71
"August 14, 2022",17.48
"August 15, 2022",16.74
"August 16, 2022",14.98
"August 17, 2022",14.73
"August 18, 2022",14.07
"August 19, 2022",15.63
"August 20, 2022",18.03
"August 21, 2022",18.3
"August 22, 2022",15.28
"August 23, 2022",16.06
"August 24, 2022",17.86
"August 25, 2022",18.96
"August 26, 2022",17.99
"August 27, 2022",17.3
"August 28, 2022",16.81
"August 29, 2022",18.21
"August 30, 2022",18.31
"August 31, 2022",19.44
"September 1, 2022",19.11
"September 2, 2022",18.01
"September 3, 2022",18.17
"September 4, 2022",18.63
"September 5, 2022",18.97
"September 6, 2022",18.55
"September 7, 2022",17.97
"September 8, 2022",17.9
"September 9, 2022",16.95
"September 10, 2022",14.66
"September 11, 2022",12.66
"September 12, 2022",11.12
"September 13, 2022",13.31
"September 14, 2022",16.75
"September 15, 2022",16.71
"September 16, 2022",14.59
"September 17, 2022",13.99
"September 18, 2022",13.92
"September 19, 2022",14.53
"September 20, 2022",17.13
"September 21, 2022",12.86
"September 22, 2022",10.84
"September 23, 2022",10.6
"September 24, 2022",11.95
"September 25, 2022",13.99
"September 26, 2022",13.95
"September 27, 2022",13.97
"September 28, 2022",13.42
"September 29, 2022",13.54
"September 30, 2022",13.57
"October 1, 2022",11.32
"October 2, 2022",10.64
"October 3, 2022",10.37
"October 4, 2022",10.08
"October 5, 2022",10.08
"October 6, 2022",10.13
"October 7, 2022",11.24
"October 8, 2022",10.16
"October 9, 2022",12.76
"October 10, 2022",11.68
"October 11, 2022",12.49
"October 12, 2022",11.09
"October 13, 2022",12.14
"October 14, 2022",13.21
"October 15, 2022",12.86
"October 16, 2022",9.13
"October 17, 2022",7.57
"October 18, 2022",8.71
"October 19, 2022",10.83
"October 20, 2022",11.52
"October 21, 2022",11.54
"October 22, 2022",11.63
"October 23, 2022",12.18
"October 24, 2022",6.48
"October 25, 2022",8.54
"October 26, 2022",9.38
"October 27, 2022",5.74
"October 28, 2022",4.26
"October 29, 2022",4.25
"October 30, 2022",4.25
"October 31, 2022",6.92
"November 1, 2022",7.64
"November 2, 2022",7.79
"November 3, 2022",7.07
"November 4, 2022",5.82
"November 5, 2022",5.81
"November 6, 2022",4.91
"November 7, 2022",4.69
"November 8, 2022",6.01
"November 9, 2022",5.48
"November 10, 2022",4.27
"November 11, 2022",6.13
"November 12, 2022",5.98
"November 13, 2022",6.11
"November 14, 2022",5.37
"November 15, 2022",5.56
"November 16, 2022",4.53
"November 17, 2022",6.4
"November 18, 2022",4.75
"November 19, 2022",5.59
"November 20, 2022",7.13
"November 21, 2022",4.63
"November 22, 2022",5.12
"November 23, 2022",4.87
"November 24, 2022",5.48
"November 25, 2022",5.71
"November 26, 2022",5.66
"November 27, 2022",5.29
"November 28, 2022",4.31
"November 29, 2022",5.15
"November 30, 2022",4.68
"December 1, 2022",4.65
"December 2, 2022",5.66
"December 3, 2022",6.76
"December 4, 2022",5.39
"December 5, 2022",4.88
"December 6, 2022",7.24
"December 7, 2022",4.55
"December 8, 2022",4.21
"December 9, 2022",6.63
"December 10, 2022",6.08
"December 11, 2022",4.83
"December 12, 2022",5.21
"December 13, 2022",5.7
"December 14, 2022",6.41
"December 15, 2022",5.4
"December 16, 2022",3.95
"December 17, 2022",4.04
"December 18, 2022",5.31
"December 19, 2022",4.98
"December 20, 2022",4.67
"December 21, 2022",6.67
"December 22, 2022",4.59
"December 23, 2022",5.73
"December 24, 2022",5.38
"December 25, 2022",5.27
"December 26, 2022",5.31
"December 27, 2022",5.33
"December 28, 2022",5.19
"December 29, 2022",3.93
"December 30, 2022",5.63
"December 31, 2022",5.4
"January 1, 2023",4.68
"January 2, 2023",4.62
"January 3, 2023",3.5
"January 4, 2023",4.02
"January 5, 2023",6.27
"January 6, 2023",5.46
"January 7, 2023",4.78
"January 8, 2023",4.76
"January 9, 2023",4.82
"January 10, 2023",4.87
"January 11, 2023",5.09
"January 12, 2023",5.22
"January 13, 2023",6.69
"January 14, 2023",5.67
"January 15, 2023",5.23
"January 16, 2023",5.12
"January 17, 2023",5.04
"January 18, 2023",4.98
"January 19, 2023",5.1
"January 20, 2023",5.2
"January 21, 2023",6.63
"January 22, 2023",6.64
"January 23, 2023",6.23
"January 24, 2023",5.63
"January 25, 2023",4.74
"January 26, 2023",2.69
"January 27, 2023",4.28
"January 28, 2023",6.98
"January 29, 2023",7.06
"January 30, 2023",6.46
"January 31, 2023",5.04
"February 1, 2023",5.34
"February 2, 2023",6.28
"February 3, 2023",6.91
"February 4, 2023",5.3
"February 5, 2023",5.29
"February 6, 2023",4.93
"February 7, 2023",4.25
"February 8, 2023",4.75
"February 9, 2023",4.9
"February 10, 2023",4.81
"February 11, 2023",4.96
"February 12, 2023",6.42
"February 13, 2023",5.06
"February 14, 2023",7.01
"February 15, 2023",5.67
"February 16, 2023",3.8
"February 17, 2023",3.59
"February 18, 2023",7.09
"February 19, 2023",6.91
"February 20, 2023",4.75
"February 21, 2023",4.58
"February 22, 2023",6.04
"February 23, 2023",5.04
"February 24, 2023",4.94
"February 25, 2023",5.04
"February 26, 2023",5.29
"February 27, 2023",5.24
"February 28, 2023",6.31
"March 1, 2023",5.02
"March 2, 2023",5.09
"March 3, 2023",5.89
"March 4, 2023",4.98
"March 5, 2023",5.29
"March 6, 2023",5.33
"March 7, 2023",5.2
"March 8, 2023",5.26
"March 9, 2023",5.26
"March 10, 2023",5.28
"March 11, 2023",5.77
"March 12, 2023",5.38
"March 13, 2023",6.44
"March 14, 2023",7.64
"March 15, 2023",6.25
"March 16, 2023",4.02
"March 17, 2023",5.86
"March 18, 2023",5.16
"March 19, 2023",5.31
"March 20, 2023",5.5
"March 21, 2023",5.46
"March 22, 2023",5.66
"March 23, 2023",4.48
"March 24, 2023",6.17
"March 25, 2023",4.39
"March 26, 2023",4.89
"March 27, 2023",4.73
"March 28, 2023",4.17
"March 29, 2023",4.36
"March 30, 2023",4.72
"March 31, 2023",7.9
"April 1, 2023",5.97
"April 2, 2023",5.86
"April 3, 2023",5.05
"April 4, 2023",5.04
"April 5, 2023",5.03
"April 6, 2023",6.13
"April 7, 2023",6.51
"April 8, 2023",6.2
"April 9, 2023",6.47
"April 10, 2023",6.9
"April 11, 2023",7.19
"April 12, 2023",8.61
"April 13, 2023",8.79
"April 14, 2023",7.2
"April 15, 2023",5.95
"April 16, 2023",5.06
"April 17, 2023",8.74
"April 18, 2023",9.32
"April 19, 2023",7.19
"April 20, 2023",4.39
"April 21, 2023",7.2
"April 22, 2023",6.08
"April 23, 2023",7.23
"April 24, 2023",7.83
"April 25, 2023",7.08
"April 26, 2023",4.74
"April 27, 2023",5.84
"April 28, 2023",4.54
"April 29, 2023",5.22
"April 30, 2023",7.02
"May 1, 2023",6.47
"May 2, 2023",9.48
"May 3, 2023",11.61
"May 4, 2023",11.47
"May 5, 2023",7.81
"May 6, 2023",8.16
"May 7, 2023",8.47
"May 8, 2023",10.93
"May 9, 2023",14.25
"May 10, 2023",10.91
"May 11, 2023",6.17
"May 12, 2023",7.9
"May 13, 2023",9.24
"May 14, 2023",4.82
"May 15, 2023",6.25
"May 16, 2023",4.77
"May 17, 2023",7.36
"May 18, 2023",7.43
"May 19, 2023",7.32
"May 20, 2023",5.71
"May 21, 2023",6.13
"May 22, 2023",7.95
"May 23, 2023",11.3
"May 24, 2023",10.75
"May 25, 2023",7.95
"May 26, 2023",9.23
"May 27, 2023",8.86
"May 28, 2023",9.31
"May 29, 2023",12.04
"May 30, 2023",11.5
"May 31, 2023",11.08
"June 1, 2023",11.24
"June 2, 2023",10.05
"June 3, 2023",8.19
"June 4, 2023",8.98
"June 5, 2023",8.6
"June 6, 2023",7.88
"June 7, 2023",7.85
"June 8, 2023",8.24
"June 9, 2023",8.72
"June 10, 2023",10.46
"June 11, 2023",10.92
"June 12, 2023",8.15
"June 13, 2023",8.56
"June 14, 2023",7.76
"June 15, 2023",9
"June 16, 2023",8.16
"June 17, 2023",7.95
"June 18, 2023",8.06
"June 19, 2023",10.26
"June 20, 2023",10.63
"June 21, 2023",11.52
"June 22, 2023",11.47
"June 23, 2023",8.55
"June 24, 2023",7.78
"June 25, 2023",9.88
"June 26, 2023",14.08
"June 27, 2023",15.57
"June 28, 2023",14.24
"June 29, 2023",14.06
"June 30, 2023",10.2
"July 1, 2023",7.37
"July 2, 2023",7.92
"July 3, 2023",17.38
"July 4, 2023",13.9
"July 5, 2023",8
"July 6, 2023",7.88
"July 7, 2023",8.29
"July 8, 2023",8.84
"July 9, 2023",12.6
"July 10, 2023",14.15
"July 11, 2023",15.2
"July 12, 2023",16.95
"July 13, 2023",15.81
"July 14, 2023",15.71
"July 15, 2023",16.2
"July 16, 2023",15.61
"July 17, 2023",14.26
"July 18, 2023",15.4
"July 19, 2023",16.63
"July 20, 2023",16.25
"July 21, 2023",12.12
"July 22, 2023",10.14
"July 23, 2023",10.69
"July 24, 2023",17.33
"July 25, 2023",17.79
"July 26, 2023",17.73
"July 27, 2023",15.94
"July 28, 2023",15.86
"July 29, 2023",17.17
"July 30, 2023",16.06
"July 31, 2023",14.77
"August 1, 2023",12.46
"August 2, 2023",9.66
"August 3, 2023",11.19
"August 4, 2023",11.73
"August 5, 2023",14.25
"August 6, 2023",13.29
"August 7, 2023",15.53
"August 8, 2023",14.32
"August 9, 2023",15.21
"August 10, 2023",15.77
"August 11, 2023",15.73
"August 12, 2023",17.29
"August 13, 2023",14.43
"August 14, 2023",14.58
"August 15, 2023",15.41
"August 16, 2023",15.67
"August 17, 2023",18.89
"August 18, 2023",19.32
"August 19, 2023",16.73
"August 20, 2023",17.36
"August 21, 2023",17.26
"August 22, 2023",19.39
"August 23, 2023",17.64
"August 24, 2023",18.45
"August 25, 2023",17.1
"August 26, 2023",10.01
"August 27, 2023",11.86
"August 28, 2023",9.47
"August 29, 2023",11.88
"August 30, 2023",15.04
"August 31, 2023",18.2
"September 1, 2023",17.11
"September 2, 2023",17.14
"September 3, 2023",18.26
"September 4, 2023",15.92
"September 5, 2023",15.72
"September 6, 2023",15.86
"September 7, 2023",16.23
"September 8, 2023",17.29
"September 9, 2023",16.77
"September 10, 2023",16.55
"September 11, 2023",14.44
"September 12, 2023",12.2
"September 13, 2023",10.28
"September 14, 2023",10.88
"September 15, 2023",13.34
"September 16, 2023",13.78
"September 17, 2023",14.11
"September 18, 2023",14.11
"September 19, 2023",13.18
"September 20, 2023",13.57
"September 21, 2023",13.63
"September 22, 2023",16.11
"September 23, 2023",17.2
"September 24, 2023",14.13
"September 25, 2023",14.1
"September 26, 2023",15.91
"September 27, 2023",15.92
"September 28, 2023",14.8
"September 29, 2023",13.88
"September 30, 2023",16.33
"October 1, 2023",15.92
"October 2, 2023",13.99
"October 3, 2023",13.97
"October 4, 2023",11.32
"October 5, 2023",11.83
"October 6, 2023",12.65
"October 7, 2023",12.68
"October 8, 2023",11.73
"October 9, 2023",11.04
"October 10, 2023",10.38
"October 11, 2023",12.32
"October 12, 2023",10.6
"October 13, 2023",8.9
"October 14, 2023",7.1
"October 15, 2023",7.65
"October 16, 2023",8.49
"October 17, 2023",3.96
"October 18, 2023",8.53
"October 19, 2023",12.41
"October 20, 2023",10.34
"October 21, 2023",10.32
"October 22, 2023",10.3
"October 23, 2023",8.71
"October 24, 2023",4.6
"October 25, 2023",4.79
"October 26, 2023",7.98
"October 27, 2023",7.89
"October 28, 2023",6.2
"October 29, 2023",5.98
"October 30, 2023",6.46
"October 31, 2023",5.29
"November 1, 2023",5.31
"November 2, 2023",6.32
"November 3, 2023",5.96
"November 4, 2023",5.18
"November 5, 2023",6.04
"November 6, 2023",6.49
"November 7, 2023",5.48
"November 8, 2023",5.47
"November 9, 2023",5.71
"November 10, 2023",5.69
"November 11, 2023",4.55
"November 12, 2023",0
"November 13, 2023",13.25
"November 14, 2023",11.63
"November 15, 2023",5.9
"November 16, 2023",6.9
"November 17, 2023",5.37
"November 18, 2023",5.16
"November 19, 2023",6.19
"November 20, 2023",5.12
"November 21, 2023",5.448
"November 22, 2023",5
"November 23, 2023",5.05
"November 24, 2023",5.25
"November 25, 2023",5.41
"November 26, 2023",4.6
"November 27, 2023",4.5
"November 28, 2023",4.65
"November 29, 2023",4.1
"November 30, 2023",3.15
"December 1, 2023",7.6
"December 2, 2023",6.59
"December 3, 2023",6.21
"December 4, 2023",5.52
"December 5, 2023",5.7
"December 6, 2023",4.68
"December 7, 2023",4.62
"December 8, 2023",4.78
"December 9, 2023",5.4
"December 10, 2023",6.39
"December 11, 2023",5.88
"December 12, 2023",4.02
"December 13, 2023",4.15
"December 14, 2023",5.48
"December 15, 2023",4.95
"December 16, 2023",5.14
"December 17, 2023",5.26
"December 18, 2023",4.79
"December 19, 2023",5.15
"December 20, 2023",6.18
"December 21, 2023",6.82
"December 22, 2023",5.71
"December 23, 2023",4.27
"December 24, 2023",2.5
"December 25, 2023",0
"December 26, 2023",3.55
"December 27, 2023",7.29
"December 28, 2023",5.15
"December 29, 2023",5.22
"December 30, 2023",4.83
"December 31, 2023",4.82
"January 1, 2024",4.86
"January 2, 2024",4.87
"January 3, 2024",3.24
"January 4, 2024",4.85
"January 5, 2024",5.73
"January 6, 2024",5.01
"January 7, 2024",4.46
"January 8, 2024",5.21
"January 9, 2024",6.22
"January 10, 2024",4.84
"January 11, 2024",4.42
"January 12, 2024",4.54
"January 13, 2024",5.54
"January 14, 2024",5.76
"January 15, 2024",4.98
"January 16, 2024",4.69
"January 17, 2024",4.63
"January 18, 2024",6.66
"January 19, 2024",6.29
"January 20, 2024",4.95
"January 21, 2024",5.89
"January 22, 2024",5.64
"January 23, 2024",4.82
"January 24, 2024",5.37
"January 25, 2024",5.28
"January 26, 2024",5.28
"January 27, 2024",5.34
"January 28, 2024",5.48
"January 29, 2024",4.44
"January 30, 2024",4.88
"January 31, 2024",5.78
"February 1, 2024",5.66
"February 2, 2024",6.44
"February 3, 2024",4.9
"February 4, 2024",5.84
"February 5, 2024",6.45
"February 6, 2024",4.35
"February 7, 2024",0
"February 8, 2024",3.89
"February 9, 2024",7.79
"February 10, 2024",6.06
"February 11, 2024",5.05
"February 12, 2024",4.73
"February 13, 2024",4.69
"February 14, 2024",5.02
"February 15, 2024",5.41
"February 16, 2024",5.24
"February 17, 2024",5.23
"February 18, 2024",5.17
"February 19, 2024",5.16
"February 20, 2024",5.15
"February 21, 2024",4.93
"February 22, 2024",5.41
"February 23, 2024",5.73
"February 24, 2024",4.77
"February 25, 2024",4.79
"February 26, 2024",5.86
"February 27, 2024",4.74
"February 28, 2024",5.18
"February 29, 2024",5.07
"March 1, 2024",5.27
"March 2, 2024",6.05
"March 3, 2024",6.03
"March 4, 2024",5.06
"March 5, 2024",4.6
"March 6, 2024",4.59
"March 7, 2024",4.6
"March 8, 2024",5.44
"March 9, 2024",6.06
"March 10, 2024",6.06
"March 11, 2024",5.86
"March 12, 2024",4.16
"March 13, 2024",0
"March 14, 2024",0.25
"March 15, 2024",4.74
"March 16, 2024",7.04
"March 17, 2024",6.05
"March 18, 2024",4.54
"March 19, 2024",4.54
"March 20, 2024",5.67
"March 21, 2024",4.66
"March 22, 2024",4.65
"March 23, 2024",4.66
"March 24, 2024",5.61
"March 25, 2024",4.14
"March 26, 2024",4.14
"March 27, 2024",4.98
"March 28, 2024",4.99
"March 29, 2024",4.51
"March 30, 2024",4.51
"March 31, 2024",4.82
"April 1, 2024",6.07
"April 2, 2024",5.09
"April 3, 2024",5.6
"April 4, 2024",5.54
"April 5, 2024",6.55
"April 6, 2024",8.8
"April 7, 2024",9.9
"April 8, 2024",6.72
"April 9, 2024",5.54
"April 10, 2024",5.1
"April 11, 2024",5.12
"April 12, 2024",9.5
"April 13, 2024",6.3
"April 14, 2024",5.37
"April 15, 2024",5.71
"April 16, 2024",7.66
"April 17, 2024",10.48
"April 18, 2024",7.41
"April 19, 2024",7.65
"April 20, 2024",5.2
"April 21, 2024",5.19
"April 22, 2024",6.85
"April 23, 2024",2.33
"April 24, 2024",2.33
"April 25, 2024",6.43
"April 26, 2024",10.28
"April 27, 2024",9.29
"April 28, 2024",8.01
"April 29, 2024",8.9
"April 30, 2024",8.94
"May 1, 2024",6.56
"May 2, 2024",6.29
"May 3, 2024",6.62
"May 4, 2024",7.08
"May 5, 2024",9.03
"May 6, 2024",9.03
"May 7, 2024",7.27
"May 8, 2024",6.94
"May 9, 2024",6.43
"May 10, 2024",9.44
"May 11, 2024",6.94
"May 12, 2024",7
